date,GDP,Unemployment,CPI,Population,Exports,Imports,Consumption,GSPTSE,Housing Starts,CAD/USD,Median Market Income,Jobless,IPPI,Policy Rate,10Y Bond Yield,Avg. Weekly Earnings,Target Rate,Over 10Y Bond,Gross Fixed Capital Formation,Median Age,Crime Severity,Retail,WCS,Unemployment Searches GT
2007-12-04,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13579.599609,9762.0,1.0106,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.08,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-05,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13734.5,9762.0,1.0127,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.14,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-06,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13849.799805,9762.0,1.0125,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.15,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-07,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13863.0,9762.0,1.0051,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.18,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-10,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13940.400391,9762.0,1.0103,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.21,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-11,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13723.700195,9762.0,1.0107,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.1,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-12,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13809.400391,9762.0,1.0107,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.16,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-13,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13747.299805,9762.0,1.0216,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.25,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-14,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13674.200195,9762.0,1.0135,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.25,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-17,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13387.099609,9762.0,1.0072,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.16,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-18,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13358.099609,9762.0,1.0105,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.14,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-19,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13389.799805,9762.0,1.0056,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.09,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-20,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13407.0,9762.0,0.9983,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.1,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-21,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13596.099609,9762.0,0.9943,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.17,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-24,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13694.799805,9762.0,0.9871,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.18,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-27,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13675.599609,9762.0,0.9808,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.18,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-28,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13821.299805,9762.0,0.9784,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.12,410981,39.2,95.28,35625285.0,50.02,24.0
2007-12-31,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13833.099609,9762.0,0.9881,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.25,4.1,410981,39.2,95.28,35625285.0,50.02,24.0
2008-01-02,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,13926.799805,11311.0,0.9922,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.25,4.05,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-03,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,13978.200195,11311.0,0.9905,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.25,4.08,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-04,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,13778.599609,11311.0,0.9988,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.25,4.07,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-07,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,13618.900391,11311.0,1.005,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.25,4.05,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-08,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,13541.799805,11311.0,0.9985,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.25,4.04,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-09,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,13579.900391,11311.0,1.0083,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.25,4.06,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-10,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,13642.700195,11311.0,1.0139,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.25,4.08,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-11,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,13632.599609,11311.0,1.0198,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.25,4.04,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-14,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,13698.299805,11311.0,1.021,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.25,4.05,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-15,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,13316.799805,11311.0,1.0167,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.25,4.02,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-16,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,13074.900391,11311.0,1.0238,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.25,4.06,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-17,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,12795.599609,11311.0,1.029,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.25,4.03,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-18,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,12737.099609,11311.0,1.0294,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.25,4.07,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-22,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,12640.900391,11311.0,1.0248,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.0,4.1,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-23,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,12657.400391,11311.0,1.0282,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.0,4.17,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-24,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,12907.299805,11311.0,1.0071,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.0,4.21,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-25,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,12894.799805,11311.0,1.0044,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.0,4.13,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-28,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,12986.900391,11311.0,1.0042,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.0,4.13,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-29,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,13046.400391,11311.0,0.9978,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.0,4.17,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-30,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,12998.200195,11311.0,0.9936,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.0,4.17,420386,39.4,90.57,35933156.0,68.72,39.0
2008-01-31,1300854,5.9,111.8,33050613,118389.5,113189.2,924095,13155.099609,11311.0,1.0018,54700.0,222700.0,83.2,4.25,3.848181818,798.25,4.0,4.16,420386,39.4,90.57,35933156.0,68.72,39.0
2008-02-01,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13318.400391,12625.0,0.9939,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.11,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-04,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13258.200195,12625.0,0.9927,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.14,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-05,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,12932.0,12625.0,1.0043,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.08,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-06,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,12867.200195,12625.0,1.0023,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.12,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-07,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,12925.400391,12625.0,1.0115,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.19,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-08,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,12989.299805,12625.0,0.9994,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.16,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-11,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13130.900391,12625.0,1.0018,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.12,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-12,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13087.400391,12625.0,0.9963,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.16,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-13,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13282.299805,12625.0,0.9992,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.21,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-14,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13208.0,12625.0,0.9967,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.22,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-15,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13226.799805,12625.0,1.0013,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.16,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-19,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13447.700195,12625.0,1.0159,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.24,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-20,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13551.700195,12625.0,1.0188,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.22,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-21,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13509.599609,12625.0,1.0083,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.18,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-22,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13585.900391,12625.0,1.0155,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.19,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-25,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13697.5,12625.0,0.9982,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.22,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-26,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13797.0,12625.0,0.9861,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.17,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-27,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13778.400391,12625.0,0.9776,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.14,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-28,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13873.900391,12625.0,0.9717,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.05,420386,39.4,90.57,35526909.0,71.75,25.0
2008-02-29,1300854,6.0,112.2,33050613,118389.5,113189.2,924095,13582.700195,12625.0,0.9796,54700.0,222300.0,83.2,4.25,3.8280000000000003,803.71,4.0,4.04,420386,39.4,90.57,35526909.0,71.75,25.0
2008-03-03,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13544.400391,14445.0,0.9867,54700.0,232080.0,84.9,3.75,3.509,805.6,4.0,4.03,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-04,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13476.799805,14445.0,0.9954,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,4.06,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-05,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13603.299805,14445.0,0.9897,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,4.07,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-06,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13360.400391,14445.0,0.9847,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,4.01,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-07,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13281.700195,14445.0,0.9916,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,4.01,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-10,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13005.099609,14445.0,0.9975,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,3.98,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-11,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13344.5,14445.0,0.9953,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,4.01,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-12,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13297.400391,14445.0,0.9895,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,3.97,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-13,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13443.5,14445.0,0.9841,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,3.97,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-14,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13252.799805,14445.0,0.9867,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,3.96,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-17,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,12952.200195,14445.0,0.9977,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,3.91,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-18,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13136.700195,14445.0,0.9938,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,3.94,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-19,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,12709.400391,14445.0,1.0027,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,3.89,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-20,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,12775.599609,14445.0,1.0265,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,3.9,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-24,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13019.700195,14445.0,1.0203,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,3.94,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-25,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13322.200195,14445.0,1.0176,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,3.9,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-26,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13391.900391,14445.0,1.018,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,3.91,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-27,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13405.799805,14445.0,1.0146,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,3.92,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-28,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13233.799805,14445.0,1.018,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,3.9,420386,39.4,90.57,35530142.0,88.87,29.0
2008-03-31,1300854,6.2,112.6,33050613,118389.5,113189.2,924095,13350.099609,14445.0,1.0275,54700.0,232080.0,84.9,3.75,3.509,805.6,3.5,3.88,420386,39.4,90.57,35530142.0,88.87,29.0
2008-04-01,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,13440.700195,15488.0,1.0268,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.5,3.98,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-02,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,13514.099609,15488.0,1.0173,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.5,4.01,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-03,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,13551.299805,15488.0,1.0079,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.5,3.99,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-04,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,13668.200195,15488.0,1.0088,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.5,3.96,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-07,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,13745.0,15488.0,1.0108,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.5,4.01,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-08,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,13727.5,15488.0,1.0151,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.5,4.04,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-09,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,13750.599609,15488.0,1.0192,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.5,4.0,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-10,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,13909.599609,15488.0,1.0178,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.5,4.06,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-11,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,13683.0,15488.0,1.0216,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.5,4.01,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-14,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,13738.599609,15488.0,1.0207,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.5,4.03,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-15,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,13851.0,15488.0,1.0181,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.5,4.08,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-16,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,14099.5,15488.0,1.0021,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.5,4.1,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-17,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,14115.5,15488.0,1.0107,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.5,4.1,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-18,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,14237.099609,15488.0,1.0084,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.5,4.1,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-21,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,14321.200195,15488.0,1.0066,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.5,4.07,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-22,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,14266.299805,15488.0,1.0033,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.0,4.07,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-23,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,14069.799805,15488.0,1.0194,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.0,4.1,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-24,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,13966.299805,15488.0,1.0131,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.0,4.14,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-25,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,14103.900391,15488.0,1.0163,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.0,4.16,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-28,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,14085.900391,15488.0,1.0158,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.0,4.14,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-29,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,13825.599609,15488.0,1.0128,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.0,4.11,417773,39.4,90.57,35914167.0,94.64,27.0
2008-04-30,1310237,6.1,113.5,33127520,118558.4,115588.3,925145,13937.0,15488.0,1.0092,54700.0,228690.0,86.3,3.25,3.6286363639999997,809.14,3.0,4.02,417773,39.4,90.57,35914167.0,94.64,27.0
2008-05-01,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14065.799805,17251.0,1.0187,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.0,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-02,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14280.299805,17251.0,1.0182,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.04,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-05,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14274.299805,17251.0,1.0125,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.05,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-06,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14414.299805,17251.0,1.0036,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.12,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-07,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14371.5,17251.0,1.002,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.1,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-08,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14608.0,17251.0,1.0149,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.08,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-09,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14521.200195,17251.0,1.0062,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.02,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-12,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14666.099609,17251.0,1.0037,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.0,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-13,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14616.700195,17251.0,0.9996,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.02,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-14,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14626.299805,17251.0,1.0018,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.01,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-15,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14828.099609,17251.0,0.9996,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,3.98,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-16,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14984.200195,17251.0,0.9966,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,3.99,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-20,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,15047.299805,17251.0,0.9928,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,3.96,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-21,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14790.400391,17251.0,0.984,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.01,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-22,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14792.400391,17251.0,0.9861,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.07,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-23,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14723.400391,17251.0,0.9883,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.03,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-27,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14522.099609,17251.0,0.9932,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.06,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-28,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14688.599609,17251.0,0.9913,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.07,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-29,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14577.200195,17251.0,0.9871,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.1,417773,39.4,90.57,36006888.0,104.28,23.0
2008-05-30,1310237,6.1,114.6,33127520,118558.4,115588.3,925145,14714.700195,17251.0,0.9938,54700.0,222970.0,87.2,3.25,3.621428571,808.82,3.0,4.09,417773,39.4,90.57,36006888.0,104.28,23.0
