date,GDP,Exports,Imports,Consumption,Gross Fixed Capital Formation,Population,Median Age,Median Market Income,Crime Severity,CPI,IPPI,Housing Starts,Unemployment,Unemployment Searches GT,Avg. Weekly Earnings,Retail,Manufacturing,Jobless,WCS,GSPTSE,CAD/USD,Over 10Y Bond,Target Rate
1971-11-14,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0045,,
1971-11-15,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0038,,
1971-11-16,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0034,,
1971-11-17,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0037,,
1971-11-18,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0036,,
1971-11-19,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0027,,
1971-11-20,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0027,,
1971-11-21,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0027,,
1971-11-22,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0027,,
1971-11-23,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0027,,
1971-11-24,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0026,,
1971-11-25,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,,,
1971-11-26,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0027,,
1971-11-27,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0027,,
1971-11-28,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0027,,
1971-11-29,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0027,,
1971-11-30,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0036,,
1971-12-01,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.003,,
1971-12-02,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.0027,,
1971-12-03,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.0026,,
1971-12-04,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.0026,,
1971-12-05,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.0026,,
1971-12-06,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.001,,
1971-12-07,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.0011,,
1971-12-08,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,0.9997,,
1971-12-09,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,0.9978,,
1971-12-10,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,0.9957,,
1971-12-11,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,0.9957,,
1971-12-12,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,0.9957,,
1971-12-13,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,0.9967,,
1971-12-14,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,0.9971,,
1971-12-15,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,0.9969,,
1971-12-16,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,0.9973,,
1971-12-17,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,0.9967,,
1971-12-18,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,0.9967,,
1971-12-19,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,0.9967,,
1971-12-20,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,0.9933,,
1971-12-21,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,0.9967,,
1971-12-22,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,0.9985,,
1971-12-23,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.0004,,
1971-12-24,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.0006,,
1971-12-25,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.0006,,
1971-12-26,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.0006,,
1971-12-27,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.0002,,
1971-12-28,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.0014,,
1971-12-29,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.0019,,
1971-12-30,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.0008,,
1971-12-31,472992,,,305168,107636,22039243,26.2,,,21.3,17.1,,,,,,,,,,1.0024,,
1972-01-01,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0024,,
1972-01-02,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0024,,
1972-01-03,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0041,,
1972-01-04,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0052,,
1972-01-05,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.005,,
1972-01-06,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.005,,
1972-01-07,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0068,,
1972-01-08,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0068,,
1972-01-09,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0068,,
1972-01-10,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0093,,
1972-01-11,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0085,,
1972-01-12,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0076,,
1972-01-13,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0071,,
1972-01-14,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0061,,
1972-01-15,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0061,,
1972-01-16,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0061,,
1972-01-17,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0045,,
1972-01-18,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0065,,
1972-01-19,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0061,,
1972-01-20,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0065,,
1972-01-21,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0063,,
1972-01-22,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0063,,
1972-01-23,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0063,,
1972-01-24,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0056,,
1972-01-25,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0046,,
1972-01-26,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0046,,
1972-01-27,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0045,,
1972-01-28,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0046,,
1972-01-29,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0046,,
1972-01-30,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0046,,
1972-01-31,472110,,,306232,107922,22092498,26.4,,,21.4,17.3,,,,,,,,,,1.0056,,
1972-02-01,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0063,,
1972-02-02,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0058,,
1972-02-03,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0057,,
1972-02-04,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0058,,
1972-02-05,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0058,,
1972-02-06,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0058,,
1972-02-07,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.006,,
1972-02-08,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0065,,
1972-02-09,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0058,,
1972-02-10,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0057,,
1972-02-11,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0057,,
1972-02-12,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0057,,
1972-02-13,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0057,,
1972-02-14,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0057,,
1972-02-15,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.005,,
1972-02-16,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0047,,
1972-02-17,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0045,,
1972-02-18,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.004,,
1972-02-19,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.004,,
1972-02-20,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.004,,
1972-02-21,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,,,
1972-02-22,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0034,,
1972-02-23,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0047,,
1972-02-24,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0025,,
1972-02-25,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0025,,
1972-02-26,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0025,,
1972-02-27,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0025,,
1972-02-28,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0028,,
1972-02-29,472110,,,306232,107922,22092498,26.4,,,21.5,17.4,,,,,,,,,,1.0012,,
1972-03-01,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,1.001,,
1972-03-02,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,1.0006,,
1972-03-03,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,1.0004,,
1972-03-04,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,1.0004,,
1972-03-05,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,1.0004,,
1972-03-06,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9974,,
1972-03-07,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9971,,
1972-03-08,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9969,,
1972-03-09,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9962,,
1972-03-10,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9971,,
1972-03-11,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9971,,
1972-03-12,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9971,,
1972-03-13,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9989,,
1972-03-14,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,1.0003,,
1972-03-15,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,1.0011,,
1972-03-16,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,1.0006,,
1972-03-17,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,1.0008,,
1972-03-18,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,1.0008,,
1972-03-19,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,1.0008,,
1972-03-20,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9996,,
1972-03-21,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9973,,
1972-03-22,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9978,,
1972-03-23,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.999,,
1972-03-24,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9987,,
1972-03-25,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9987,,
1972-03-26,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9987,,
1972-03-27,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9966,,
1972-03-28,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9961,,
1972-03-29,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9966,,
1972-03-30,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9972,,
1972-03-31,472110,,,306232,107922,22092498,26.4,,,21.6,17.5,,,,,,,,,,0.9977,,
1972-04-01,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9977,,
1972-04-02,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9977,,
1972-04-03,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9983,,
1972-04-04,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9979,,
1972-04-05,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9969,,
1972-04-06,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9964,,
1972-04-07,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.997,,
1972-04-08,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.997,,
1972-04-09,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.997,,
1972-04-10,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.997,,
1972-04-11,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9969,,
1972-04-12,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.997,,
1972-04-13,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9968,,
1972-04-14,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9972,,
1972-04-15,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9972,,
1972-04-16,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9972,,
1972-04-17,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9967,,
1972-04-18,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.997,,
1972-04-19,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9969,,
1972-04-20,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9961,,
1972-04-21,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9945,,
1972-04-22,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9945,,
1972-04-23,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9945,,
1972-04-24,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9933,,
1972-04-25,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.992,,
1972-04-26,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9917,,
1972-04-27,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9923,,
1972-04-28,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9924,,
1972-04-29,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9924,,
1972-04-30,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9924,,
1972-05-01,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9935,,
1972-05-02,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9931,,
1972-05-03,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.992,,
1972-05-04,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.992,,
1972-05-05,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9921,,
1972-05-06,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9921,,
1972-05-07,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9921,,
1972-05-08,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9922,,
1972-05-09,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9917,,
1972-05-10,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.991,,
1972-05-11,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9896,,
1972-05-12,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9899,,
1972-05-13,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9899,,
1972-05-14,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9899,,
1972-05-15,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9901,,
1972-05-16,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9911,,
1972-05-17,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9893,,
1972-05-18,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9887,,
1972-05-19,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9886,,
1972-05-20,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9886,,
1972-05-21,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9886,,
1972-05-22,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9882,,
1972-05-23,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9876,,
1972-05-24,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9838,,
1972-05-25,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9839,,
1972-05-26,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9841,,
1972-05-27,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9841,,
1972-05-28,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9841,,
1972-05-29,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,,,
1972-05-30,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9831,,
1972-05-31,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9812,,
1972-06-01,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9816,,
1972-06-02,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9813,,
1972-06-03,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9813,,
1972-06-04,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9813,,
1972-06-05,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9786,,
1972-06-06,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.979,,
1972-06-07,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.979,,
1972-06-08,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9768,,
1972-06-09,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9759,,
1972-06-10,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9759,,
1972-06-11,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9759,,
1972-06-12,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9777,,
1972-06-13,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9778,,
1972-06-14,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9756,,
1972-06-15,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9744,,
1972-06-16,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9759,,
1972-06-17,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9759,,
1972-06-18,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9759,,
1972-06-19,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9783,,
1972-06-20,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9805,,
1972-06-21,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9832,,
1972-06-22,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9813,,
1972-06-23,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9808,,
1972-06-24,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9808,,
1972-06-25,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9808,,
1972-06-26,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9805,,
1972-06-27,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.981,,
1972-06-28,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9815,,
1972-06-29,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9835,,
1972-06-30,482340,,,313857,109281,22148919,26.4,,,21.7,17.6,,,,,,,,,,0.9856,,
1972-07-01,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9856,,
1972-07-02,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9856,,
1972-07-03,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9846,,
1972-07-04,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,,,
1972-07-05,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9836,,
1972-07-06,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9843,,
1972-07-07,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9855,,
1972-07-08,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9855,,
1972-07-09,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9855,,
1972-07-10,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9853,,
1972-07-11,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9844,,
1972-07-12,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9834,,
1972-07-13,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9835,,
1972-07-14,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9828,,
1972-07-15,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9828,,
1972-07-16,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9828,,
1972-07-17,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9848,,
1972-07-18,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9836,,
1972-07-19,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9835,,
1972-07-20,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9833,,
1972-07-21,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9843,,
1972-07-22,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9843,,
1972-07-23,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9843,,
1972-07-24,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9848,,
1972-07-25,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9847,,
1972-07-26,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9835,,
1972-07-27,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.983,,
1972-07-28,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9827,,
1972-07-29,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9827,,
1972-07-30,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9827,,
1972-07-31,488282,,,316303,108422,22218463,26.4,,,22.0,17.7,,,,,,,,,,0.9834,,
1972-08-01,488282,,,316303,108422,22218463,26.4,,,22.2,17.7,,,,,,,,,,0.9833,,
1972-08-02,488282,,,316303,108422,22218463,26.4,,,22.2,17.7,,,,,,,,,,0.9832,,
1972-08-03,488282,,,316303,108422,22218463,26.4,,,22.2,17.7,,,,,,,,,,0.9824,,
1972-08-04,488282,,,316303,108422,22218463,26.4,,,22.2,17.7,,,,,,,,,,0.9821,,
1972-08-05,488282,,,316303,108422,22218463,26.4,,,22.2,17.7,,,,,,,,,,0.9821,,
1972-08-06,488282,,,316303,108422,22218463,26.4,,,22.2,17.7,,,,,,,,,,0.9821,,
