Date,GDP,Wages and salaries,WTI,GSPTSE,USD/CAD,10 year Bonds,Target Rate,Household saving rate,Household disposable income,Exports,Imports,Consumption,Gross fixed capital formation,Population,Median Age,CPI,IPPI,Housing Starts,Unemployment Rate,Retail Sales,Manufacturing Sales
2019-05-15,2102613,995200,58.15,16318.09961,1.3432,1.83,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-16,2102613,995200,58.15,16443.90039,1.3433,1.85,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-17,2102613,995200,58.15,16401.80078,1.3477,1.85,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-21,2102613,995200,58.15,16426.5,1.3425,1.91,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-22,2102613,995200,58.15,16327.40039,1.3417,1.89,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-23,2102613,995200,58.15,16164.59961,1.3471,1.82,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-24,2102613,995200,58.15,16230,1.3454,1.8,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-28,2102613,995200,58.15,16297.5,1.3473,1.75,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-29,2102613,995200,58.15,16131.5,1.3533,1.75,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-30,2102613,995200,58.15,16089.2002,1.3508,1.74,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-31,2102613,995200,58.15,16037.5,1.3523,1.68,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-06-03,2102613,995200,63.86,16015.90039,1.3471,1.67,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-04,2102613,995200,63.86,16166.2002,1.3417,1.71,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-05,2102613,995200,63.86,16212.7002,1.3409,1.7,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-06,2102613,995200,63.86,16227.79981,1.3374,1.71,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-07,2102613,995200,63.86,16231,1.3287,1.69,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-10,2102613,995200,63.86,16216.29981,1.3259,1.73,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-11,2102613,995200,63.86,16248.79981,1.3291,1.75,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-12,2102613,995200,63.86,16227.2002,1.3298,1.72,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-13,2102613,995200,63.86,16239.29981,1.333,1.69,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-14,2102613,995200,63.86,16301.90039,1.3382,1.67,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-17,2102613,995200,63.86,16353.5,1.3398,1.66,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-18,2102613,995200,63.86,16503.40039,1.3396,1.64,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-19,2102613,995200,63.86,16511.80078,1.3362,1.65,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-20,2102613,995200,63.86,16574.80078,1.3208,1.67,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-21,2102613,995200,63.86,16525.40039,1.3217,1.7,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-24,2102613,995200,63.86,16523.5,1.3196,1.68,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-25,2102613,995200,63.86,16371.29981,1.3164,1.66,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-26,2102613,995200,63.86,16312.2002,1.3109,1.7,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-27,2102613,995200,63.86,16307.7002,1.3115,1.68,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-06-28,2102613,995200,63.86,16382.2002,1.3091,1.66,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,136,101.5,232.217,5.8,51538062,58255889
2019-07-02,2112119,1009224,60.83,16471.30078,1.3117,1.66,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-03,2112119,1009224,60.83,16576.19922,1.307,1.63,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-05,2112119,1009224,60.83,16542,1.3108,1.72,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-08,2112119,1009224,60.83,16463,1.3088,1.72,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-09,2112119,1009224,60.83,16545.19922,1.3123,1.71,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-10,2112119,1009224,60.83,16563.30078,1.3099,1.73,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-11,2112119,1009224,60.83,16527.90039,1.3071,1.78,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-12,2112119,1009224,60.83,16488.09961,1.3042,1.77,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-15,2112119,1009224,60.83,16510.80078,1.3036,1.76,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-16,2112119,1009224,60.83,16502.40039,1.3043,1.77,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-17,2112119,1009224,60.83,16484.19922,1.3041,1.71,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-18,2112119,1009224,60.83,16494.19922,1.309,1.71,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-19,2112119,1009224,60.83,16485.90039,1.3081,1.7,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-22,2112119,1009224,60.83,16518.90039,1.3115,1.69,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-23,2112119,1009224,60.83,16572.69922,1.3138,1.7,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-24,2112119,1009224,60.83,16611.80078,1.3134,1.66,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-25,2112119,1009224,60.83,16488.19922,1.3145,1.68,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-26,2112119,1009224,60.83,16531,1.3187,1.69,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-29,2112119,1009224,60.83,16492.19922,1.3151,1.7,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-30,2112119,1009224,60.83,16466.09961,1.3169,1.71,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-07-31,2112119,1009224,60.83,16406.59961,1.3143,1.67,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.6,101.4,196.653,5.4,51212247,58159973
2019-08-01,2112119,1009224,54.66,16377,1.3202,1.6,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-02,2112119,1009224,54.66,16271.7002,1.3217,1.58,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-06,2112119,1009224,54.66,16149.5,1.3252,1.43,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-07,2112119,1009224,54.66,16265.2002,1.333,1.44,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-08,2112119,1009224,54.66,16404.5,1.3241,1.46,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-09,2112119,1009224,54.66,16341.29981,1.3226,1.49,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-12,2112119,1009224,54.66,16237.79981,1.3232,1.42,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-13,2112119,1009224,54.66,16350.79981,1.3221,1.43,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-14,2112119,1009224,54.66,16045.90039,1.332,1.33,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-15,2112119,1009224,54.66,16012.5,1.3322,1.27,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-16,2112119,1009224,54.66,16149.79981,1.328,1.32,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-19,2112119,1009224,54.66,16304.09961,1.3306,1.38,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-20,2112119,1009224,54.66,16213.29981,1.3331,1.37,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-21,2112119,1009224,54.66,16309.2002,1.3275,1.42,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-22,2112119,1009224,54.66,16253.5,1.3295,1.48,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-23,2112119,1009224,54.66,16037.59961,1.3319,1.4,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-26,2112119,1009224,54.66,16098.79981,1.3282,1.43,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-27,2112119,1009224,54.66,16183.59961,1.3274,1.35,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-28,2112119,1009224,54.66,16271.7002,1.3299,1.34,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-29,2112119,1009224,54.66,16384.5,1.3299,1.37,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-08-30,2112119,1009224,54.66,16442.09961,1.329,1.39,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,136.3,99.9,243.054,5.6,51203886,59180372
2019-09-03,2112119,1009224,57.35,16399.19922,1.3332,1.36,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-04,2112119,1009224,57.35,16448.80078,1.3248,1.37,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-05,2112119,1009224,57.35,16574.80078,1.3238,1.49,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-06,2112119,1009224,57.35,16535.30078,1.317,1.48,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-09,2112119,1009224,57.35,16495.09961,1.314,1.53,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-10,2112119,1009224,57.35,16537.30078,1.3141,1.6,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-11,2112119,1009224,57.35,16611.09961,1.3199,1.61,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-12,2112119,1009224,57.35,16643.30078,1.3209,1.64,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-13,2112119,1009224,57.35,16682.40039,1.3268,1.69,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-16,2112119,1009224,57.35,16751.30078,1.324,1.65,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-17,2112119,1009224,57.35,16834.80078,1.3249,1.61,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-18,2112119,1009224,57.35,16800.30078,1.3283,1.58,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-19,2112119,1009224,57.35,16858.40039,1.3258,1.56,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-20,2112119,1009224,57.35,16899.69922,1.3268,1.52,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-23,2112119,1009224,57.35,16867.19922,1.3271,1.5,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-24,2112119,1009224,57.35,16798.30078,1.3253,1.46,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-25,2112119,1009224,57.35,16784.30078,1.3279,1.54,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-26,2112119,1009224,57.35,16790.40039,1.3271,1.52,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-27,2112119,1009224,57.35,16694.30078,1.325,1.52,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-09-30,2112119,1009224,57.35,16658.59961,1.3243,1.51,1.75,1.4,1267808,684021,676072,1635598,438988,37417155,40.8,137,99.6,219.262,5.8,51028664,58267446
2019-10-01,2114113,1022268,54.81,16447.69922,1.3235,1.5,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-02,2114113,1022268,54.81,16311,1.3313,1.47,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-03,2114113,1022268,54.81,16369,1.3323,1.42,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-04,2114113,1022268,54.81,16449.40039,1.3332,1.39,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-07,2114113,1022268,54.81,16421.80078,1.3305,1.45,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-08,2114113,1022268,54.81,16294,1.3332,1.44,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-09,2114113,1022268,54.81,16379.90039,1.3327,1.48,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-10,2114113,1022268,54.81,16422.69922,1.3274,1.56,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-11,2114113,1022268,54.81,16415.19922,1.3181,1.63,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-15,2114113,1022268,54.81,16418.40039,1.3199,1.66,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-16,2114113,1022268,54.81,16427.19922,1.3191,1.66,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-17,2114113,1022268,54.81,16426.30078,1.3136,1.67,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-18,2114113,1022268,54.81,16377.09961,1.3134,1.64,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-21,2114113,1022268,54.81,16418.5,1.31,1.66,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-22,2114113,1022268,54.81,16391.5,1.3086,1.62,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-23,2114113,1022268,54.81,16335.90039,1.3089,1.61,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-24,2114113,1022268,54.81,16369.29981,1.3078,1.62,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-25,2114113,1022268,54.81,16404.5,1.3064,1.65,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-28,2114113,1022268,54.81,16387.5,1.3063,1.74,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-29,2114113,1022268,54.81,16418.09961,1.3078,1.72,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-30,2114113,1022268,54.81,16501.40039,1.3179,1.6,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-10-31,2114113,1022268,54.81,16483.19922,1.3144,1.56,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.8,99.8,224.388,5.8,51488286,57439924
2019-11-01,2114113,1022268,56.95,16594.09961,1.3145,1.59,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-04,2114113,1022268,56.95,16669.80078,1.3145,1.67,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-05,2114113,1022268,56.95,16681.90039,1.3176,1.73,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-06,2114113,1022268,56.95,16745.59961,1.3187,1.67,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-07,2114113,1022268,56.95,16805.80078,1.3177,1.73,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-08,2114113,1022268,56.95,16877.40039,1.3218,1.72,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-12,2114113,1022268,56.95,16909.40039,1.3227,1.72,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-13,2114113,1022268,56.95,16958,1.3239,1.68,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-14,2114113,1022268,56.95,16972.19922,1.3251,1.61,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-15,2114113,1022268,56.95,17028.5,1.3228,1.61,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-18,2114113,1022268,56.95,17025.09961,1.321,1.61,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-19,2114113,1022268,56.95,17011.40039,1.3233,1.56,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-20,2114113,1022268,56.95,17005.80078,1.3317,1.53,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-21,2114113,1022268,56.95,16999.19922,1.3277,1.58,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-22,2114113,1022268,56.95,16954.80078,1.3293,1.57,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-25,2114113,1022268,56.95,17032.90039,1.3312,1.57,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-26,2114113,1022268,56.95,17035.90039,1.3285,1.54,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-27,2114113,1022268,56.95,17100.59961,1.3284,1.57,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
2019-11-29,2114113,1022268,56.95,17040.19922,1.3291,1.55,1.75,1.6,1280168,679755,672409,1644088,447382,37593384,40.8,136.2,99.7,222.811,5.6,51375824,57753462
