"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"SERIES"
"id","label","description"
"CEER_BROADN","Daily Nominal Canadian Effective Exchange Rates","Nominal Canadian Effective Exchange Rate (CEER) (1999=100)"
"CEER_BROADN_XUS","Daily Nominal CEER excluding the U.S. dollar","Nominal Canadian Effective Exchange Rate (CEER) excluding the U.S. dollar  (1999=100)"
"CEER_MCN","Daily Nominal CEER versus Major Currencies","Nominal Canadian Effective Exchange Rate (CEER) versus Major Currencies  (1999=100)"
"CEER_OITPN","Daily Nominal CEER versus Other Important Trading Partners","Nominal Canadian Effective Exchange Rate (CEER) versus Other Important Trading Partners  (1999=100)"

"OBSERVATIONS"
"date","CEER_BROADN","CEER_BROADN_XUS","CEER_MCN","CEER_OITPN"
"2002-04-03","97.79","104.17","98.11","96.31"
"2002-04-04","97.59","104.00","97.92","96.10"
"2002-04-05","97.65","103.92","97.97","96.14"
"2002-04-08","97.47","103.81","97.81","95.85"
"2002-04-09","97.23","103.45","97.54","95.78"
"2002-04-10","97.42","103.62","97.74","95.92"
"2002-04-11","97.77","103.98","98.07","96.35"
"2002-04-12","97.86","104.24","98.16","96.47"
"2002-04-15","97.83","104.30","98.06","96.78"
"2002-04-16","98.31","104.66","98.54","97.24"
"2002-04-17","98.55","104.75","98.73","97.66"
"2002-04-18","98.48","104.62","98.61","97.83"
"2002-04-19","98.66","104.83","98.83","97.83"
"2002-04-22","98.63","104.83","98.77","97.93"
"2002-04-23","98.45","104.60","98.57","97.83"
"2002-04-24","98.88","105.04","98.98","98.38"
"2002-04-25","99.03","104.98","99.04","98.88"
"2002-04-26","99.00","104.88","99.05","98.70"
"2002-04-29","98.75","104.53","98.77","98.56"
"2002-04-30","98.73","104.63","98.75","98.56"
"2002-05-01","99.23","104.98","99.18","99.39"
"2002-05-02","99.07","104.93","99.03","99.16"
"2002-05-03","98.74","104.37","98.60","99.25"
"2002-05-06","98.48","104.04","98.32","99.07"
"2002-05-07","98.40","104.00","98.29","98.78"
"2002-05-08","98.57","104.47","98.53","98.65"
"2002-05-09","98.63","104.45","98.54","98.98"
"2002-05-10","99.31","105.14","99.14","99.96"
"2002-05-13","99.24","105.05","99.10","99.83"
"2002-05-14","99.46","105.61","99.31","100.03"
"2002-05-15","99.45","105.33","99.31","99.95"
"2002-05-16","99.50","105.36","99.35","100.09"
"2002-05-17","99.96","105.36","99.79","100.59"
"2002-05-20","99.96","105.36","99.79","100.59"
"2002-05-21","100.11","105.34","99.92","100.88"
"2002-05-22","100.17","105.30","99.95","101.09"
"2002-05-23","100.46","105.78","100.23","101.41"
"2002-05-24","100.40","105.74","100.16","101.38"
"2002-05-27","100.44","105.82","100.20","101.40"
"2002-05-28","100.54","105.68","100.30","101.54"
"2002-05-29","100.25","105.37","99.99","101.35"
"2002-05-30","100.14","105.04","99.79","101.64"
"2002-05-31","100.64","105.66","100.36","101.82"
"2002-06-03","100.54","105.46","100.19","102.01"
"2002-06-04","100.44","105.21","100.09","101.92"
"2002-06-05","100.20","105.29","99.80","101.93"
"2002-06-06","100.34","105.38","99.84","102.47"
"2002-06-07","100.37","105.44","99.89","102.42"
"2002-06-10","99.96","104.96","99.53","101.77"
"2002-06-11","99.98","105.04","99.58","101.71"
"2002-06-12","100.17","105.31","99.66","102.38"
"2002-06-13","99.85","104.83","99.48","101.46"
"2002-06-14","99.19","104.16","98.73","101.16"
"2002-06-17","99.29","104.16","98.89","100.97"
"2002-06-18","99.46","104.29","99.02","101.36"
"2002-06-19","99.55","104.27","99.05","101.73"
"2002-06-20","100.05","104.58","99.43","102.78"
"2002-06-21","100.51","104.94","99.71","104.06"
"2002-06-24","100.78","105.02","99.98","104.32"
"2002-06-25","100.56","104.94","99.88","103.58"
"2002-06-26","100.40","104.44","99.55","104.19"
"2002-06-27","100.92","104.81","100.04","104.84"
"2002-06-28","100.48","104.45","99.62","104.32"
"2002-07-01","100.48","104.45","99.62","104.32"
"2002-07-02","100.06","104.12","99.19","103.95"
"2002-07-03","99.85","103.87","99.00","103.61"
"2002-07-04","99.73","103.85","98.90","103.38"
"2002-07-05","100.32","104.55","99.54","103.80"
"2002-07-08","100.20","103.97","99.35","103.97"
"2002-07-09","100.37","103.79","99.56","103.94"
"2002-07-10","100.07","103.56","99.30","103.46"
"2002-07-11","99.77","103.02","99.01","103.13"
"2002-07-12","99.21","102.43","98.52","102.29"
"2002-07-15","98.54","101.38","97.77","101.99"
"2002-07-16","98.60","101.35","97.83","101.99"
"2002-07-17","98.34","101.11","97.62","101.53"
"2002-07-18","98.09","100.95","97.41","101.10"
"2002-07-19","98.25","100.85","97.48","101.66"
"2002-07-22","97.22","99.88","96.53","100.26"
"2002-07-23","96.17","99.28","95.53","99.01"
"2002-07-24","96.32","99.43","95.58","99.62"
"2002-07-25","96.52","99.63","95.73","100.07"
"2002-07-26","96.04","99.63","95.24","99.59"
"2002-07-29","97.15","101.13","96.33","100.81"
"2002-07-30","97.01","100.86","96.09","101.10"
"2002-07-31","96.57","100.74","95.56","101.09"
"2002-08-01","96.29","100.27","95.30","100.68"
"2002-08-02","96.01","99.70","95.15","99.85"
"2002-08-05","96.01","99.70","95.15","99.85"
"2002-08-06","96.29","100.83","95.45","100.04"
"2002-08-07","96.78","100.96","95.98","100.33"
"2002-08-08","96.84","101.16","96.16","99.87"
"2002-08-09","97.29","101.46","96.54","100.57"
"2002-08-12","97.11","101.19","96.22","101.10"
"2002-08-13","97.71","101.94","96.72","102.15"
"2002-08-14","97.47","101.27","96.43","102.14"
"2002-08-15","97.98","101.93","96.99","102.45"
"2002-08-16","97.79","101.63","96.86","101.96"
"2002-08-19","97.20","101.13","96.38","100.83"
"2002-08-20","97.19","101.15","96.35","100.90"
"2002-08-21","97.94","101.87","97.10","101.68"
