"REF_DATE","GEO","DGUID","North American Product Classification System (NAPCS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1996-09","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.2","","","","1"
"1996-10","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.0","","","","1"
"1996-11","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.9","","","","1"
"1996-12","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.9","","","","1"
"1997-01","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.1","","","","1"
"1997-02","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.2","","","","1"
"1997-03","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.3","","","","1"
"1997-04","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.5","","","","1"
"1997-05","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.4","","","","1"
"1997-06","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.6","","","","1"
"1997-07","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.5","","","","1"
"1997-08","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.6","","","","1"
"1997-09","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.6","","","","1"
"1997-10","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.7","","","","1"
"1997-11","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.9","","","","1"
"1997-12","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.3","","","","1"
"1998-01","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.8","","","","1"
"1998-02","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.8","","","","1"
"1998-03","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.4","","","","1"
"1998-04","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.5","","","","1"
"1998-05","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.5","","","","1"
"1998-06","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.6","","","","1"
"1998-07","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.5","","","","1"
"1998-08","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.8","","","","1"
"1998-09","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.6","","","","1"
"1998-10","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.6","","","","1"
"1998-11","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.7","","","","1"
"1998-12","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.4","","","","1"
"1999-01","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.1","","","","1"
"1999-02","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.8","","","","1"
"1999-03","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.7","","","","1"
"1999-04","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.5","","","","1"
"1999-05","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.3","","","","1"
"1999-06","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.8","","","","1"
"1999-07","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.8","","","","1"
"1999-08","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.9","","","","1"
"1999-09","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.9","","","","1"
"1999-10","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.9","","","","1"
"1999-11","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.9","","","","1"
"1999-12","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.9","","","","1"
"2000-01","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.3","","","","1"
"2000-02","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.2","","","","1"
"2000-03","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.3","","","","1"
"2000-04","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.5","","","","1"
"2000-05","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.6","","","","1"
"2000-06","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.7","","","","1"
"2000-07","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.9","","","","1"
"2000-08","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.9","","","","1"
"2000-09","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","85.9","","","","1"
"2000-10","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.2","","","","1"
"2000-11","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.3","","","","1"
"2000-12","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.5","","","","1"
"2001-01","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.6","","","","1"
"2001-02","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.6","","","","1"
"2001-03","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.0","","","","1"
"2001-04","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.3","","","","1"
"2001-05","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.3","","","","1"
"2001-06","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.3","","","","1"
"2001-07","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.3","","","","1"
"2001-08","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.2","","","","1"
"2001-09","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.8","","","","1"
"2001-10","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.7","","","","1"
"2001-11","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.8","","","","1"
"2001-12","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.6","","","","1"
"2002-01","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.3","","","","1"
"2002-02","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.5","","","","1"
"2002-03","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.4","","","","1"
"2002-04","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.0","","","","1"
"2002-05","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.8","","","","1"
"2002-06","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.8","","","","1"
"2002-07","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.9","","","","1"
"2002-08","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.1","","","","1"
"2002-09","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.3","","","","1"
"2002-10","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.3","","","","1"
"2002-11","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.3","","","","1"
"2002-12","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.3","","","","1"
"2003-01","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.2","","","","1"
"2003-02","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.1","","","","1"
"2003-03","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","87.0","","","","1"
"2003-04","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.3","","","","1"
"2003-05","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230996063","1.57","86.2","","","","1"
