date,GDP,Exports,Imports,Consumption,Gross Fixed Capital Formation,Wages and Salaries,Population,Median Age,CPI,IPPI,WTI,Housing Starts,Unemployment,Retail,Manufacturing,GSPTSE,CAD/USD,Over 10Y Bond,Target Rate,Savings Rate,Household Disposable Income
1993-06-24,1103723,283144.0,231889.0,846058.0,191824.0,346492.0,28533602.0,33.6,85.4,62.0,19.13,11791.0,11.6,16314960.0,25275823.0,3979.600098,1.2825,8.03,4.25,15.4,458584.0
1993-06-25,1103723,283144.0,231889.0,846058.0,191824.0,346492.0,28533602.0,33.6,85.4,62.0,19.13,11791.0,11.6,16314960.0,25275823.0,3991.800049,1.283,8.03,4.25,15.4,458584.0
1993-06-28,1103723,283144.0,231889.0,846058.0,191824.0,346492.0,28533602.0,33.6,85.4,62.0,19.13,11791.0,11.6,16314960.0,25275823.0,3965.5,1.2836,7.91,4.25,15.4,458584.0
1993-06-29,1103723,283144.0,231889.0,846058.0,191824.0,346492.0,28533602.0,33.6,85.4,62.0,19.13,11791.0,11.6,16314960.0,25275823.0,3963.199951,1.2815,7.96,4.25,15.4,458584.0
1993-06-30,1103723,283144.0,231889.0,846058.0,191824.0,346492.0,28533602.0,33.6,85.4,62.0,19.13,11791.0,11.6,16314960.0,25275823.0,3966.399902,1.2823,7.96,4.25,15.4,458584.0
1993-07-02,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,19.13,11576.0,11.7,16577426.0,25063947.0,3997.699951,1.2887,7.93,4.25,11.7,444704.0
1993-07-06,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3984.399902,1.2857,7.92,4.3125,11.7,444704.0
1993-07-07,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3972.699951,1.2847,7.94,4.25,11.7,444704.0
1993-07-08,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3920.899902,1.2804,7.9,4.25,11.7,444704.0
1993-07-09,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3927.399902,1.2765,7.9,4.25,11.7,444704.0
1993-07-12,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3950.5,1.279,7.8,4.3125,11.7,444704.0
1993-07-13,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3951.699951,1.2783,7.8,4.3125,11.7,444704.0
1993-07-14,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3941.699951,1.2834,7.78,4.375,11.7,444704.0
1993-07-15,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3931.300049,1.2819,7.78,4.3125,11.7,444704.0
1993-07-16,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3901.800049,1.2798,7.78,4.3125,11.7,444704.0
1993-07-20,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3876.100098,1.2784,7.72,4.1875,11.7,444704.0
1993-07-21,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3867.399902,1.2772,7.72,4.125,11.7,444704.0
1993-07-22,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3838.5,1.2795,7.9,4.0,11.7,444704.0
1993-07-23,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3830.199951,1.2799,7.91,3.875,11.7,444704.0
1993-07-27,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3911.600098,1.284,7.83,4.0,11.7,444704.0
1993-07-28,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3923.100098,1.2836,7.79,4.0,11.7,444704.0
1993-07-29,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3957.600098,1.2875,7.71,4.0,11.7,444704.0
1993-07-30,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.4,61.9,17.9,11576.0,11.7,16577426.0,25063947.0,3967.199951,1.2844,7.72,3.9375,11.7,444704.0
1993-08-03,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,3976.5,1.291,7.66,4.0625,11.7,444704.0
1993-08-04,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,3988.5,1.2879,7.72,3.9375,11.7,444704.0
1993-08-05,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,3947.600098,1.2895,7.67,3.9375,11.7,444704.0
1993-08-06,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,3960.0,1.2908,7.62,3.9375,11.7,444704.0
1993-08-09,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,4002.199951,1.2914,7.55,3.9375,11.7,444704.0
1993-08-10,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,4028.399902,1.2918,7.55,3.875,11.7,444704.0
1993-08-11,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,4015.899902,1.3008,7.55,4.0625,11.7,444704.0
1993-08-12,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,4009.0,1.3099,7.55,4.1875,11.7,444704.0
1993-08-13,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,4014.600098,1.315,7.55,4.25,11.7,444704.0
1993-08-16,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,4020.199951,1.3152,7.53,4.3125,11.7,444704.0
1993-08-17,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,4032.5,1.3143,7.53,4.1875,11.7,444704.0
1993-08-18,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,4069.300049,1.32,7.53,4.125,11.7,444704.0
1993-08-19,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,4069.600098,1.3185,7.5,4.4375,11.7,444704.0
1993-08-20,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,4077.199951,1.32,7.51,4.5625,11.7,444704.0
1993-08-24,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,4112.200195,1.3194,7.5,4.5,11.7,444704.0
1993-08-25,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,4122.899902,1.3145,7.5,4.5,11.7,444704.0
1993-08-26,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,4115.600098,1.316,7.5,4.5,11.7,444704.0
1993-08-27,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,4133.399902,1.3218,7.4,4.5,11.7,444704.0
1993-08-31,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.6,61.7,18.01,11898.0,11.6,16472045.0,24887270.0,4137.600098,1.3208,7.34,4.25,11.7,444704.0
1993-09-01,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,18.01,10317.0,11.2,16351907.0,25026215.0,4143.700195,1.3227,7.34,4.25,11.7,444704.0
1993-09-02,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,18.01,10317.0,11.2,16351907.0,25026215.0,4137.100098,1.327,7.34,4.3125,11.7,444704.0
1993-09-03,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,4125.600098,1.3284,7.28,4.25,11.7,444704.0
1993-09-07,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,4023.699951,1.3243,7.25,4.25,11.7,444704.0
1993-09-08,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,3952.899902,1.319,7.21,4.25,11.7,444704.0
1993-09-09,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,4009.300049,1.3163,7.31,4.25,11.7,444704.0
1993-09-10,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,4001.699951,1.3145,7.27,4.25,11.7,444704.0
1993-09-13,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,3971.800049,1.3162,7.3,4.25,11.7,444704.0
1993-09-14,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,3972.100098,1.3218,7.45,4.3125,11.7,444704.0
1993-09-15,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,3967.899902,1.313,7.45,4.25,11.7,444704.0
1993-09-16,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,3988.100098,1.3147,7.48,4.375,11.7,444704.0
1993-09-17,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,3978.300049,1.314,7.54,4.375,11.7,444704.0
1993-09-20,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,3952.800049,1.322,7.54,4.4375,11.7,444704.0
1993-09-21,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,3937.300049,1.3232,7.63,4.25,11.7,444704.0
1993-09-22,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,3954.899902,1.319,7.54,4.3125,11.7,444704.0
1993-09-23,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,3970.899902,1.3225,7.55,4.3125,11.7,444704.0
1993-09-24,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,3982.399902,1.3195,7.55,4.3125,11.7,444704.0
1993-09-28,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,3978.800049,1.3237,7.44,4.25,11.7,444704.0
1993-09-29,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,3983.199951,1.3289,7.44,4.25,11.7,444704.0
1993-09-30,1114242,291245.0,239177.0,849308.0,196378.0,346760.0,28600864.0,33.6,85.7,61.8,17.52,10317.0,11.2,16351907.0,25026215.0,3990.600098,1.336,7.6,4.25,11.7,444704.0
1993-10-01,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,17.52,9487.0,11.5,16712914.0,24906836.0,3988.199951,1.339,7.6,4.25,10.4,442096.0
1993-10-04,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4002.0,1.339,7.63,4.3125,10.4,442096.0
1993-10-05,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4014.100098,1.3386,7.63,4.3125,10.4,442096.0
1993-10-06,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4055.5,1.3355,7.48,4.375,10.4,442096.0
1993-10-07,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4060.800049,1.333,7.46,4.4375,10.4,442096.0
1993-10-08,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4067.300049,1.3317,7.36,4.5,10.4,442096.0
1993-10-12,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4107.299805,1.3312,7.34,4.6875,10.4,442096.0
1993-10-13,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4111.799805,1.3293,7.35,4.625,10.4,442096.0
1993-10-14,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4145.0,1.3267,7.25,4.625,10.4,442096.0
1993-10-15,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4182.600098,1.3317,7.28,4.625,10.4,442096.0
1993-10-19,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4174.700195,1.3253,7.29,4.5625,10.4,442096.0
1993-10-20,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4182.200195,1.322,7.29,4.5625,10.4,442096.0
1993-10-21,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4163.200195,1.317,7.29,4.6875,10.4,442096.0
1993-10-22,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4153.799805,1.305,7.29,4.6875,10.4,442096.0
1993-10-25,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4155.299805,1.3095,7.34,4.5625,10.4,442096.0
1993-10-26,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4187.200195,1.3207,7.32,4.375,10.4,442096.0
1993-10-27,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4197.5,1.3184,7.32,4.5,10.4,442096.0
1993-10-28,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4235.200195,1.3227,7.37,4.4375,10.4,442096.0
1993-10-29,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.7,62.3,18.17,9487.0,11.5,16712914.0,24906836.0,4255.5,1.322,7.37,4.375,10.4,442096.0
1993-11-01,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,18.17,10612.0,11.3,16703413.0,25565480.0,4248.0,1.316,7.36,4.375,10.4,442096.0
1993-11-02,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,18.17,10612.0,11.3,16703413.0,25565480.0,4250.299805,1.3058,7.36,4.625,10.4,442096.0
1993-11-03,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4244.700195,1.3092,7.36,4.4375,10.4,442096.0
1993-11-04,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4213.700195,1.3048,7.36,4.88,10.4,442096.0
1993-11-05,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4202.0,1.2935,7.36,4.4375,10.4,442096.0
1993-11-08,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4216.5,1.2963,7.38,4.4375,10.4,442096.0
1993-11-09,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4251.399902,1.3073,7.34,4.375,10.4,442096.0
1993-11-10,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4269.5,1.3086,7.34,4.25,10.4,442096.0
1993-11-12,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4302.799805,1.3135,7.35,4.125,10.4,442096.0
1993-11-17,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4236.5,1.3163,7.31,4.0,10.4,442096.0
1993-11-18,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4234.700195,1.3227,7.33,3.9375,10.4,442096.0
1993-11-19,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4238.200195,1.3278,7.4,3.875,10.4,442096.0
1993-11-22,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4200.200195,1.33,7.4,3.875,10.4,442096.0
1993-11-23,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4215.299805,1.327,7.41,3.875,10.4,442096.0
1993-11-24,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4223.299805,1.3293,7.45,3.875,10.4,442096.0
1993-11-26,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4220.600098,1.3288,7.45,3.875,10.4,442096.0
1993-11-29,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4170.299805,1.3349,7.35,3.9375,10.4,442096.0
1993-11-30,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,85.9,62.4,16.74,10612.0,11.3,16703413.0,25565480.0,4180.200195,1.3372,7.38,3.875,10.4,442096.0
1993-12-01,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,16.74,10530.0,11.2,16755338.0,26324156.0,4220.399902,1.3333,7.38,3.875,10.4,442096.0
1993-12-02,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,16.74,10530.0,11.2,16755338.0,26324156.0,4226.299805,1.3309,7.35,3.9375,10.4,442096.0
1993-12-03,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4239.399902,1.329,7.35,4.0,10.4,442096.0
1993-12-06,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4236.0,1.3267,7.25,4.1875,10.4,442096.0
1993-12-07,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4265.5,1.3227,7.28,4.4375,10.4,442096.0
1993-12-08,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4307.700195,1.323,7.26,4.5,10.4,442096.0
1993-12-09,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4290.600098,1.3248,7.23,4.5,10.4,442096.0
1993-12-10,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4280.299805,1.3293,7.23,4.5,10.4,442096.0
1993-12-13,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4293.399902,1.3292,7.32,4.4375,10.4,442096.0
1993-12-14,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4244.399902,1.334,7.32,4.5,10.4,442096.0
1993-12-15,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4225.600098,1.3332,7.32,4.3125,10.4,442096.0
1993-12-16,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4216.200195,1.3317,7.3,4.25,10.4,442096.0
1993-12-17,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4223.600098,1.3387,7.3,4.25,10.4,442096.0
1993-12-21,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4214.700195,1.3442,7.26,3.875,10.4,442096.0
1993-12-22,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4226.899902,1.3345,7.26,3.75,10.4,442096.0
1993-12-23,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4246.399902,1.3265,7.12,3.75,10.4,442096.0
1993-12-29,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4309.899902,1.3335,7.12,3.8125,10.4,442096.0
1993-12-30,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4329.899902,1.329,7.17,3.9375,10.4,442096.0
1993-12-31,1119052,293470.0,240549.0,850339.0,200611.0,348144.0,28684764.0,33.6,86.3,62.8,14.53,10530.0,11.2,16755338.0,26324156.0,4321.399902,1.3255,7.17,4.0,10.4,442096.0
1994-01-04,1135542,302028.0,246846.0,851661.0,203403.0,348076.0,28786619.0,34.0,86.1,63.0,15.02,9545.0,11.4,16819382.0,26066988.0,4368.5,1.3173,7.21,3.9375,10.3,450008.0
1994-01-05,1135542,302028.0,246846.0,851661.0,203403.0,348076.0,28786619.0,34.0,86.1,63.0,15.02,9545.0,11.4,16819382.0,26066988.0,4401.100098,1.318,7.21,4.0,10.3,450008.0
1994-01-06,1135542,302028.0,246846.0,851661.0,203403.0,348076.0,28786619.0,34.0,86.1,63.0,15.02,9545.0,11.4,16819382.0,26066988.0,4425.399902,1.3215,7.21,4.0,10.3,450008.0
1994-01-07,1135542,302028.0,246846.0,851661.0,203403.0,348076.0,28786619.0,34.0,86.1,63.0,15.02,9545.0,11.4,16819382.0,26066988.0,4420.700195,1.3235,7.07,4.0,10.3,450008.0
1994-01-10,1135542,302028.0,246846.0,851661.0,203403.0,348076.0,28786619.0,34.0,86.1,63.0,15.02,9545.0,11.4,16819382.0,26066988.0,4453.200195,1.3181,7.04,4.0,10.3,450008.0
1994-01-11,1135542,302028.0,246846.0,851661.0,203403.0,348076.0,28786619.0,34.0,86.1,63.0,15.02,9545.0,11.4,16819382.0,26066988.0,4447.399902,1.3219,6.99,4.125,10.3,450008.0
1994-01-12,1135542,302028.0,246846.0,851661.0,203403.0,348076.0,28786619.0,34.0,86.1,63.0,15.02,9545.0,11.4,16819382.0,26066988.0,4454.700195,1.3208,6.99,4.0,10.3,450008.0
1994-01-13,1135542,302028.0,246846.0,851661.0,203403.0,348076.0,28786619.0,34.0,86.1,63.0,15.02,9545.0,11.4,16819382.0,26066988.0,4479.899902,1.3209,6.94,4.0,10.3,450008.0
1994-01-14,1135542,302028.0,246846.0,851661.0,203403.0,348076.0,28786619.0,34.0,86.1,63.0,15.02,9545.0,11.4,16819382.0,26066988.0,4489.100098,1.3205,6.96,3.9375,10.3,450008.0
1994-01-18,1135542,302028.0,246846.0,851661.0,203403.0,348076.0,28786619.0,34.0,86.1,63.0,15.02,9545.0,11.4,16819382.0,26066988.0,4561.899902,1.3157,6.86,4.0625,10.3,450008.0
1994-01-19,1135542,302028.0,246846.0,851661.0,203403.0,348076.0,28786619.0,34.0,86.1,63.0,15.02,9545.0,11.4,16819382.0,26066988.0,4562.899902,1.311,6.93,4.0625,10.3,450008.0
