date,GDP,Exports,Imports,Consumption,Gross Fixed Capital Formation,Population,Median Age,Median Market Income,Crime Severity,CPI,IPPI,Housing Starts,Unemployment,Unemployment Searches GT,Avg. Weekly Earnings,Retail,Manufacturing,Jobless,WCS,GSPTSE,CAD/USD,Over 10Y Bond,Target Rate,Savings Rate,Household Disposable Income
1961-08-16,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-08-17,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-08-18,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-08-19,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-08-20,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-08-21,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-08-22,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-08-23,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-08-24,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-08-25,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-08-26,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-08-27,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-08-28,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-08-29,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-08-30,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-08-31,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,14.0,,,,,,,,,,,,,6.0,25964.0
1961-09-01,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-02,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-03,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-04,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-05,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-06,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-07,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-08,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-09,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-10,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-11,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-12,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-13,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-14,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-15,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-16,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-17,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-18,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-19,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-20,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-21,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-22,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-23,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-24,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-25,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-26,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-27,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-28,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-29,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-09-30,360748,45748,39267,185810.0,59451.0,18172000.0,,,,15.7,13.9,,,,,,,,,,,,,6.0,25964.0
1961-10-01,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-02,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-03,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-04,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-05,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-06,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-07,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-08,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-09,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-10,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-11,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-12,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-13,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-14,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-15,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-16,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-17,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-18,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-19,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-20,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-21,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-22,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-23,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-24,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-25,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-26,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-27,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-28,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-29,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-30,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-10-31,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-01,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-02,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-03,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-04,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-05,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-06,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-07,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-08,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-09,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-10,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-11,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-12,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-13,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-14,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-15,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-16,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-17,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-18,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-19,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-20,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-21,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-22,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-23,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-24,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-25,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-26,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-27,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-28,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-29,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-11-30,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-01,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-02,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-03,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-04,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-05,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-06,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-07,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-08,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-09,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-10,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-11,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-12,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-13,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-14,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-15,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-16,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-17,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-18,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-19,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-20,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-21,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-22,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-23,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-24,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-25,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-26,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-27,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-28,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-29,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-30,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1961-12-31,365775,46719,42003,190345.0,61456.0,18271000.0,,,,15.7,13.9,,,,,,,,,,,,,7.1,26416.0
1962-01-01,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-02,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-03,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-04,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-05,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-06,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-07,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-08,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-09,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-10,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-11,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-12,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-13,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-14,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-15,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-16,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-17,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-18,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-19,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-20,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-21,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-22,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-23,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-24,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-25,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-26,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-27,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-28,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-29,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-30,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-01-31,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,13.9,,,,,,,,,,,,,8.0,27556.0
1962-02-01,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-02,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-03,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-04,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-05,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-06,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-07,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-08,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-09,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-10,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-11,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-12,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-13,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-14,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-15,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-16,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-17,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-18,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-19,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-20,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-21,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-22,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-23,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-24,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-25,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-26,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-27,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-02-28,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-01,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-02,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-03,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-04,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-05,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-06,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-07,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-08,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-09,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-10,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-11,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-12,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-13,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-14,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-15,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-16,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-17,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-18,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
1962-03-19,375481,47164,41538,191069.0,61529.0,18363000.0,,,,15.7,14.0,,,,,,,,,,,,,8.0,27556.0
