"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Adjustments","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6404095","A","","","0"
"2016-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6444865","A","","","0"
"2016-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6518109","A","","","0"
"2016-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6618706","A","","","0"
"2016-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6555405","A","","","0"
"2016-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6603120","A","","","0"
"2017-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7002205","A","","","0"
"2017-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6719730","A","","","0"
"2017-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6800285","A","","","0"
"2017-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6817628","A","","","0"
"2017-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6924931","A","","","0"
"2017-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7070441","A","","","0"
"2017-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7109016","A","","","0"
"2017-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7054135","A","","","0"
"2017-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7115646","A","","","0"
"2017-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7360105","A","","","0"
"2017-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7157764","A","","","0"
"2017-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7159101","A","","","0"
"2018-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7085675","A","","","0"
"2018-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7114769","A","","","0"
"2018-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7112093","A","","","0"
"2018-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7236043","A","","","0"
"2018-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7217582","A","","","0"
"2018-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7180693","A","","","0"
"2018-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7141689","A","","","0"
"2018-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7147647","A","","","0"
"2018-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7164637","A","","","0"
"2018-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7221009","A","","","0"
"2018-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7160703","A","","","0"
"2018-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7150625","A","","","0"
"2019-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7261965","A","","","0"
"2019-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7129941","A","","","0"
"2019-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7343022","A","","","0"
"2019-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7150217","A","","","0"
"2019-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7172984","A","","","0"
"2019-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7099878","A","","","0"
"2019-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7152541","A","","","0"
"2019-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7218743","A","","","0"
"2019-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7211818","A","","","0"
"2019-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7216056","A","","","0"
"2019-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7219925","A","","","0"
"2019-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7250536","A","","","0"
"2020-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7250496","A","","","0"
"2020-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7387044","A","","","0"
"2020-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7036229","A","","","0"
"2020-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5740931","A","","","0"
"2020-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6558326","A","","","0"
"2020-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7393429","A","","","0"
"2020-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7597303","A","","","0"
"2020-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7702870","A","","","0"
"2020-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7856669","A","","","0"
"2020-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7909776","A","","","0"
"2020-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","8061034","A","","","0"
"2020-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","7880535","A","","","0"
"1991-01","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","13477","","","","0"
"1991-02","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","13695","","","","0"
"1991-03","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","14183","","","","0"
"1991-04","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","14548","","","","0"
"1991-05","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","15354","","","","0"
"1991-06","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","15036","","","","0"
"1991-07","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","15001","","","","0"
"1991-08","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","15003","","","","0"
"1991-09","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","15464","","","","0"
"1991-10","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","15401","","","","0"
"1991-11","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","15497","","","","0"
"1991-12","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","15570","","","","0"
"1992-01","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","16709","","","","0"
"1992-02","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","16512","","","","0"
"1992-03","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","17066","","","","0"
"1992-04","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","16750","","","","0"
"1992-05","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","15858","","","","0"
"1992-06","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","16828","","","","0"
"1992-07","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","16868","","","","0"
"1992-08","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","17732","","","","0"
"1992-09","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","17498","","","","0"
"1992-10","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","17328","","","","0"
"1992-11","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","18498","","","","0"
"1992-12","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","17468","","","","0"
"1993-01","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","17117","","","","0"
"1993-02","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","18158","","","","0"
"1993-03","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","16750","","","","0"
"1993-04","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","17397","","","","0"
"1993-05","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","17281","","","","0"
"1993-06","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","17942","","","","0"
"1993-07","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","17948","","","","0"
"1993-08","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","16899","","","","0"
"1993-09","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","17299","","","","0"
"1993-10","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","17615","","","","0"
"1993-11","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","18862","","","","0"
"1993-12","Yukon","2016A000260","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367304","15.1.2","17760","","","","0"
